info/source_line,landmark,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
1014,chr15,89271836,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
690,chr15,90392258,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1481,chr15,90438915,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
2251,chr15,90542171,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2278,chr15,90543976,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1214,chr15,90572497,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1943,chr15,90750260,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2121,chr15,90791126,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
775,chr15,92817718,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
176,chr15,92975442,5p,,R,AB256152.1,17262715,17262715_Pt.1,,,,,,AB256152,"in vivo",1,1,NCI-RID
544,chr15,93013239,5p,,F,AD-8_AY255026.1,12843741,"12843741_Case #4",,AD-8,"frontal cortex",,"AIDS dementia",,"in vivo",1,1,NCI-RID
571,chr16,208615,5p,,F,C-1_AY253273.1,12843741,,,C-1,"OM-10 cell line",https://www.aidsreagent.org/pdfs/ds1319_011.pdf,,,"in vitro",1,1,NCI-RID
510,chr16,255344,5p,,R,AB256486.1,17262715,17262715_Pt.3,,,,,,AB256486,"in vivo",1,1,NCI-RID
1045,chr16,432969,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1679,chr16,525296,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
980,chr16,533592,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1497,chr16,658572,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
637,chr16,663724,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
137,chr16,1317808,5p,,F,AB256111.1,17262715,17262715_Pt.1,,,,,,AB256111,"in vivo",1,1,NCI-RID
1957,chr16,1319874,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
1120,chr16,1539239,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
1279,chr16,1687200,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1131,chr16,1714207,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1137,chr16,1824349,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
735,chr16,2076448,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1965,chr16,2152408,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2132,chr16,2258798,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
885,chr16,2707983,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2102,chr16,2972932,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2218,chr16,3626178,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,5,NCI-RID
2218,chr16,3626178,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,5,NCI-RID
2218,chr16,3626178,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",3,5,NCI-RID
2218,chr16,3626178,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",4,5,NCI-RID
2218,chr16,3626178,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",5,5,NCI-RID
1951,chr16,3866210,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
1951,chr16,3866210,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
1951,chr16,3866210,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
2184,chr16,4044603,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1553,chr16,11350979,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1546,chr16,11662004,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1502,chr16,11765030,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
106,chr16,11905524,5p,,F,AB256080.1,17262715,17262715_Pt.1,,,,,,AB256080,"in vivo",1,1,NCI-RID
2001,chr16,12690191,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1362,chr16,14210676,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1041,chr16,14211123,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1041,chr16,14211123,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1142,chr16,14211526,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1570,chr16,14211881,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1381,chr16,14213714,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
862,chr16,14213756,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",8,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",9,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",10,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",11,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",12,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",13,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",14,15,NCI-RID
656,chr16,14213775,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",15,15,NCI-RID
2214,chr16,14213813,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
2214,chr16,14213813,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
2214,chr16,14213813,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
1632,chr16,14213924,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1564,chr16,14214463,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,6,NCI-RID
1564,chr16,14214463,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,6,NCI-RID
1564,chr16,14214463,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,6,NCI-RID
1564,chr16,14214463,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,6,NCI-RID
1564,chr16,14214463,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,6,NCI-RID
1564,chr16,14214463,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,6,NCI-RID
2271,chr16,14214479,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1945,chr16,14214968,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,6,NCI-RID
1945,chr16,14214968,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,6,NCI-RID
1945,chr16,14214968,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,6,NCI-RID
1945,chr16,14214968,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,6,NCI-RID
1945,chr16,14214968,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,6,NCI-RID
1945,chr16,14214968,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,6,NCI-RID
1038,chr16,14215600,5p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,2,NCI-RID
1038,chr16,14215600,5p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",2,2,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",8,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",9,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",10,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",11,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",12,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",13,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",14,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",15,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",16,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",17,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",18,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",19,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",20,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",21,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",22,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",23,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",24,25,NCI-RID
835,chr16,14216348,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",25,25,NCI-RID
1979,chr16,14216543,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,5,NCI-RID
1979,chr16,14216543,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,5,NCI-RID
1979,chr16,14216543,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,5,NCI-RID
1979,chr16,14216543,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,5,NCI-RID
1979,chr16,14216543,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,5,NCI-RID
550,chr16,14216622,5p,,F,AD-14_AY253282.1,12843741,"12843741_Case #4",,AD-14,subcortex,,"AIDS dementia",,"in vivo",1,1,NCI-RID
2276,chr16,14216737,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,6,NCI-RID
2276,chr16,14216737,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,6,NCI-RID
2276,chr16,14216737,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,6,NCI-RID
2276,chr16,14216737,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,6,NCI-RID
2276,chr16,14216737,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,6,NCI-RID
2276,chr16,14216737,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,6,NCI-RID
88,chr16,14231546,5p,,F,AB256061.1,17262715,17262715_Pt.1,,,,,,AB256061,"in vivo",1,1,NCI-RID
86,chr16,14231546,5p,,F,AB256059.1,17262715,17262715_Pt.1,,,,,,AB256059,"in vivo",1,1,NCI-RID
98,chr16,14231546,5p,,F,AB256072.1,17262715,17262715_Pt.1,,,,,,AB256072,"in vivo",1,1,NCI-RID
109,chr16,14231546,5p,,F,AB256083.1,17262715,17262715_Pt.1,,,,,,AB256083,"in vivo",1,1,NCI-RID
1384,chr16,14587752,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
658,chr16,15644391,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1697,chr16,18820553,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2040,chr16,18828229,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
185,chr16,18881821,5p,,F,AB256161.1,17262715,17262715_Pt.1,,,,,,AB256161,"in vivo",1,1,NCI-RID
187,chr16,18881821,5p,,F,AB256163.1,17262715,17262715_Pt.1,,,,,,AB256163,"in vivo",1,1,NCI-RID
188,chr16,18881821,5p,,F,AB256164.1,17262715,17262715_Pt.1,,,,,,AB256164,"in vivo",1,1,NCI-RID
189,chr16,18881821,5p,,F,AB256165.1,17262715,17262715_Pt.1,,,,,,AB256165,"in vivo",1,1,NCI-RID
195,chr16,18881821,5p,,F,AB256171.1,17262715,17262715_Pt.1,,,,,,AB256171,"in vivo",1,1,NCI-RID
205,chr16,18881821,5p,,F,AB256181.1,17262715,17262715_Pt.1,,,,,,AB256181,"in vivo",1,1,NCI-RID
216,chr16,18881821,5p,,F,AB256192.1,17262715,17262715_Pt.1,,,,,,AB256192,"in vivo",1,1,NCI-RID
218,chr16,18881821,5p,,F,AB256194.1,17262715,17262715_Pt.1,,,,,,AB256194,"in vivo",1,1,NCI-RID
230,chr16,18881821,5p,,F,AB256206.1,17262715,17262715_Pt.1,,,,,,AB256206,"in vivo",1,1,NCI-RID
499,chr16,21615513,5p,,F,AB256475.1,17262715,17262715_Pt.3,,,,,,AB256475,"in vivo",1,1,NCI-RID
2009,chr16,21965705,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,2,NCI-RID
2009,chr16,21965705,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",2,2,NCI-RID
267,chr16,22483674,5p,,F,AB256243.1,17262715,17262715_Pt.1,,,,,,AB256243,"in vivo",1,1,NCI-RID
2332,chr16,23464509,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1363,chr16,23848687,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
481,chr16,23873222,5p,,R,AB256457.1,17262715,17262715_Pt.3,,,,,,AB256457,"in vivo",1,1,NCI-RID
646,chr16,23935588,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1343,chr16,24015296,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,2,NCI-RID
1343,chr16,24015296,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",2,2,NCI-RID
1107,chr16,24133665,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1107,chr16,24133665,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
624,chr16,24551219,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1423,chr16,24981291,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
159,chr16,25076940,5p,,F,AB256134.1,17262715,17262715_Pt.1,,,,,,AB256134,"in vivo",1,1,NCI-RID
280,chr16,27260217,5p,,R,AB256256.1,17262715,17262715_Pt.2,,,,,,AB256256,"in vivo",1,1,NCI-RID
152,chr16,28152945,5p,,F,AB256127.1,17262715,17262715_Pt.1,,,,,,AB256127,"in vivo",1,1,NCI-RID
337,chr16,28931873,5p,,F,AB256313.1,17262715,17262715_Pt.2,,,,,,AB256313,"in vivo",1,1,NCI-RID
105,chr16,29444073,5p,,F,AB256079.1,17262715,17262715_Pt.1,,,,,,AB256079,"in vivo",1,1,NCI-RID
47,chr16,29670198,5p,,F,153,15163705,15163705_153,,,,,,,"in vivo",1,1,NCI-RID
48,chr16,29713181,5p,,,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
883,chr16,29715048,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
49,chr16,29798248,5p,,R,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
254,chr16,30294098,5p,,R,AB256230.1,17262715,17262715_Pt.1,,,,,,AB256230,"in vivo",1,1,NCI-RID
893,chr16,30537763,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1988,chr16,30600522,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1988,chr16,30600522,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1303,chr16,30621614,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
973,chr16,31120067,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2086,chr16,31392520,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
664,chr16,31729547,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1252,chr16,31741960,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
627,chr16,31888715,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2114,chr16,47504440,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
2202,chr16,48282101,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1905,chr16,48558744,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2071,chr16,48587124,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
136,chr16,50029524,5p,,R,AB256110.1,17262715,17262715_Pt.1,,,,,,AB256110,"in vivo",1,1,NCI-RID
736,chr16,50318612,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
486,chr16,50719492,5p,,F,AB256462.1,17262715,17262715_Pt.3,,,,,,AB256462,"in vivo",1,1,NCI-RID
2112,chr16,50760144,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
388,chr16,50773149,5p,,R,AB256364.1,17262715,17262715_Pt.2,,,,,,AB256364,"in vivo",1,1,NCI-RID
1799,chr16,50776348,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1840,chr16,50784747,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1796,chr16,53266668,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2236,chr16,53454653,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2182,chr16,53477827,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
345,chr16,53637997,5p,,F,AB256321.1,17262715,17262715_Pt.2,,,,,,AB256321,"in vivo",1,1,NCI-RID
1845,chr16,56215070,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
340,chr16,56786353,5p,,R,AB256316.1,17262715,17262715_Pt.2,,,,,,AB256316,"in vivo",1,1,NCI-RID
2151,chr16,56938042,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1202,chr16,56996736,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1202,chr16,56996736,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1016,chr16,56996736,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
50,chr16,57231603,5p,,F,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
1614,chr16,66558858,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
158,chr16,66815655,5p,,F,AB256133.1,17262715,17262715_Pt.1,,,,,,AB256133,"in vivo",1,1,NCI-RID
578,chr16,67032219,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
430,chr16,67048149,5p,,R,AB256406.1,17262715,17262715_Pt.3,,,,,,AB256406,"in vivo",1,1,NCI-RID
424,chr16,67063402,5p,,R,AB256400.1,17262715,17262715_Pt.2,,,,,,AB256400,"in vivo",1,1,NCI-RID
1498,chr16,67064626,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
363,chr16,67082935,5p,,R,AB256339.1,17262715,17262715_Pt.2,,,,,,AB256339,"in vivo",1,1,NCI-RID
1568,chr16,67157468,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1686,chr16,67568286,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2204,chr16,67588234,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
231,chr16,67593104,5p,,R,AB256207.1,17262715,17262715_Pt.1,,,,,,AB256207,"in vivo",1,1,NCI-RID
1550,chr16,67607922,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
934,chr16,67706120,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
609,chr16,68096743,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1310,chr16,68096990,5p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,3,NCI-RID
1310,chr16,68096990,5p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",2,3,NCI-RID
1310,chr16,68096990,5p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",3,3,NCI-RID
1623,chr16,68099702,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
51,chr16,68146048,5p,,F,79,15163705,15163705_79,,,,,,,"in vivo",1,1,NCI-RID
1223,chr16,68268674,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1711,chr16,68486888,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2299,chr16,68561889,3p,,R,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
