info/source_line,landmark,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",8,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",9,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",10,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",11,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",12,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",13,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",14,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",15,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",16,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",17,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",18,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",19,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",20,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",21,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",22,23,NCI-RID
1659,chr16,14310199,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",23,23,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",8,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",9,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",10,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",11,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",12,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",13,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",14,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",15,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",16,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",17,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",18,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",19,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",20,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",21,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",22,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",23,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",24,25,NCI-RID
835,chr16,14310205,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",25,25,NCI-RID
1801,chr16,14310394,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,4,NCI-RID
1801,chr16,14310394,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,4,NCI-RID
1801,chr16,14310394,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,4,NCI-RID
1801,chr16,14310394,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,4,NCI-RID
1979,chr16,14310400,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,5,NCI-RID
1979,chr16,14310400,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,5,NCI-RID
1979,chr16,14310400,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,5,NCI-RID
1979,chr16,14310400,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,5,NCI-RID
1979,chr16,14310400,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,5,NCI-RID
550,chr16,14310479,5p,,F,AD-14_AY253282.1,12843741,"12843741_Case #4",,AD-14,subcortex,,"AIDS dementia",,"in vivo",1,1,NCI-RID
1712,chr16,14310588,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,5,NCI-RID
1712,chr16,14310588,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,5,NCI-RID
1712,chr16,14310588,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,5,NCI-RID
1712,chr16,14310588,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,5,NCI-RID
1712,chr16,14310588,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,5,NCI-RID
2276,chr16,14310594,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,6,NCI-RID
2276,chr16,14310594,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,6,NCI-RID
2276,chr16,14310594,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,6,NCI-RID
2276,chr16,14310594,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,6,NCI-RID
2276,chr16,14310594,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,6,NCI-RID
2276,chr16,14310594,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,6,NCI-RID
88,chr16,14325403,5p,,F,AB256061.1,17262715,17262715_Pt.1,,,,,,AB256061,"in vivo",1,1,NCI-RID
86,chr16,14325403,5p,,F,AB256059.1,17262715,17262715_Pt.1,,,,,,AB256059,"in vivo",1,1,NCI-RID
98,chr16,14325403,5p,,F,AB256072.1,17262715,17262715_Pt.1,,,,,,AB256072,"in vivo",1,1,NCI-RID
109,chr16,14325403,5p,,F,AB256083.1,17262715,17262715_Pt.1,,,,,,AB256083,"in vivo",1,1,NCI-RID
1384,chr16,14681609,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
658,chr16,15738248,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1697,chr16,18831875,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2040,chr16,18839551,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
185,chr16,18893143,5p,,F,AB256161.1,17262715,17262715_Pt.1,,,,,,AB256161,"in vivo",1,1,NCI-RID
187,chr16,18893143,5p,,F,AB256163.1,17262715,17262715_Pt.1,,,,,,AB256163,"in vivo",1,1,NCI-RID
188,chr16,18893143,5p,,F,AB256164.1,17262715,17262715_Pt.1,,,,,,AB256164,"in vivo",1,1,NCI-RID
189,chr16,18893143,5p,,F,AB256165.1,17262715,17262715_Pt.1,,,,,,AB256165,"in vivo",1,1,NCI-RID
195,chr16,18893143,5p,,F,AB256171.1,17262715,17262715_Pt.1,,,,,,AB256171,"in vivo",1,1,NCI-RID
205,chr16,18893143,5p,,F,AB256181.1,17262715,17262715_Pt.1,,,,,,AB256181,"in vivo",1,1,NCI-RID
216,chr16,18893143,5p,,F,AB256192.1,17262715,17262715_Pt.1,,,,,,AB256192,"in vivo",1,1,NCI-RID
218,chr16,18893143,5p,,F,AB256194.1,17262715,17262715_Pt.1,,,,,,AB256194,"in vivo",1,1,NCI-RID
230,chr16,18893143,5p,,F,AB256206.1,17262715,17262715_Pt.1,,,,,,AB256206,"in vivo",1,1,NCI-RID
499,chr16,21626834,5p,,F,AB256475.1,17262715,17262715_Pt.3,,,,,,AB256475,"in vivo",1,1,NCI-RID
2009,chr16,21977026,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,2,NCI-RID
2009,chr16,21977026,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",2,2,NCI-RID
267,chr16,22494995,5p,,F,AB256243.1,17262715,17262715_Pt.1,,,,,,AB256243,"in vivo",1,1,NCI-RID
2332,chr16,23475830,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1363,chr16,23860008,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
481,chr16,23884543,5p,,R,AB256457.1,17262715,17262715_Pt.3,,,,,,AB256457,"in vivo",1,1,NCI-RID
646,chr16,23946909,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1343,chr16,24026617,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,2,NCI-RID
1343,chr16,24026617,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",2,2,NCI-RID
1107,chr16,24144986,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1107,chr16,24144986,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
624,chr16,24562540,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1423,chr16,24992612,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
159,chr16,25088261,5p,,F,AB256134.1,17262715,17262715_Pt.1,,,,,,AB256134,"in vivo",1,1,NCI-RID
280,chr16,27271538,5p,,R,AB256256.1,17262715,17262715_Pt.2,,,,,,AB256256,"in vivo",1,1,NCI-RID
152,chr16,28164266,5p,,F,AB256127.1,17262715,17262715_Pt.1,,,,,,AB256127,"in vivo",1,1,NCI-RID
337,chr16,28943194,5p,,F,AB256313.1,17262715,17262715_Pt.2,,,,,,AB256313,"in vivo",1,1,NCI-RID
105,chr16,29455394,5p,,F,AB256079.1,17262715,17262715_Pt.1,,,,,,AB256079,"in vivo",1,1,NCI-RID
47,chr16,29681519,5p,,F,153,15163705,15163705_153,,,,,,,"in vivo",1,1,NCI-RID
48,chr16,29724502,5p,,,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
883,chr16,29726369,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
49,chr16,29809569,5p,,R,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
254,chr16,30305419,5p,,R,AB256230.1,17262715,17262715_Pt.1,,,,,,AB256230,"in vivo",1,1,NCI-RID
893,chr16,30549084,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
855,chr16,30611837,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1988,chr16,30611843,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1988,chr16,30611843,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1303,chr16,30632935,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
973,chr16,31131388,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2086,chr16,31403841,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
664,chr16,31740868,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1252,chr16,31753281,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
627,chr16,31900036,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2114,chr16,47538351,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
2202,chr16,48316012,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2168,chr16,48316018,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1905,chr16,48592655,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2071,chr16,48621035,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
136,chr16,50063435,5p,,R,AB256110.1,17262715,17262715_Pt.1,,,,,,AB256110,"in vivo",1,1,NCI-RID
736,chr16,50352523,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
486,chr16,50753403,5p,,F,AB256462.1,17262715,17262715_Pt.3,,,,,,AB256462,"in vivo",1,1,NCI-RID
2112,chr16,50794055,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
388,chr16,50807060,5p,,R,AB256364.1,17262715,17262715_Pt.2,,,,,,AB256364,"in vivo",1,1,NCI-RID
1799,chr16,50810259,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1840,chr16,50818658,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1796,chr16,53300580,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2236,chr16,53488565,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2182,chr16,53511739,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
345,chr16,53671909,5p,,F,AB256321.1,17262715,17262715_Pt.2,,,,,,AB256321,"in vivo",1,1,NCI-RID
1845,chr16,56248982,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
340,chr16,56820265,5p,,R,AB256316.1,17262715,17262715_Pt.2,,,,,,AB256316,"in vivo",1,1,NCI-RID
2151,chr16,56971954,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1016,chr16,57030648,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1202,chr16,57030648,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1202,chr16,57030648,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
50,chr16,57265515,5p,,F,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
1614,chr16,66592761,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
158,chr16,66849558,5p,,F,AB256133.1,17262715,17262715_Pt.1,,,,,,AB256133,"in vivo",1,1,NCI-RID
578,chr16,67066122,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
430,chr16,67082052,5p,,R,AB256406.1,17262715,17262715_Pt.3,,,,,,AB256406,"in vivo",1,1,NCI-RID
424,chr16,67097305,5p,,R,AB256400.1,17262715,17262715_Pt.2,,,,,,AB256400,"in vivo",1,1,NCI-RID
1498,chr16,67098529,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
363,chr16,67116838,5p,,R,AB256339.1,17262715,17262715_Pt.2,,,,,,AB256339,"in vivo",1,1,NCI-RID
1568,chr16,67191371,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1686,chr16,67602189,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2204,chr16,67622137,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
231,chr16,67627007,5p,,R,AB256207.1,17262715,17262715_Pt.1,,,,,,AB256207,"in vivo",1,1,NCI-RID
1550,chr16,67641825,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
934,chr16,67740023,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
609,chr16,68130646,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1310,chr16,68130893,5p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,3,NCI-RID
1310,chr16,68130893,5p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",2,3,NCI-RID
1310,chr16,68130893,5p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",3,3,NCI-RID
914,chr16,68130899,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,2,NCI-RID
914,chr16,68130899,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",2,2,NCI-RID
1623,chr16,68133605,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
51,chr16,68179951,5p,,F,79,15163705,15163705_79,,,,,,,"in vivo",1,1,NCI-RID
1223,chr16,68302577,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1711,chr16,68520791,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2299,chr16,68595792,3p,,R,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
1015,chr16,69254834,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1204,chr16,69474135,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1716,chr16,69614623,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
741,chr16,69634060,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1374,chr16,69634065,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1183,chr16,69683880,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
746,chr16,70164166,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1755,chr16,71936702,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
954,chr16,75078944,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2174,chr16,83022342,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1350,chr16,84764958,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1749,chr16,85951111,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2183,chr16,87814835,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
197,chr16,88024921,5p,,R,AB256173.1,17262715,17262715_Pt.1,,,,,,AB256173,"in vivo",1,1,NCI-RID
1970,chr16,88650104,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
619,chr16,88652098,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1437,chr16,88867585,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
2023,chr16,89176531,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2318,chr16,89196309,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1787,chr16,89384848,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
546,chr16,89479984,5p,,F,AD-10_AY255028.1,12843741,"12843741_Case #4",,AD-10,"frontal cortex",,"AIDS dementia",,"in vivo",1,1,NCI-RID
315,chr16,89489489,5p,,F,AB256291.1,17262715,17262715_Pt.2,,,,,,AB256291,"in vivo",1,1,NCI-RID
1141,chr16,89799981,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1940,chr16,89870048,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1558,chr16,89934448,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
52,chr17,2228660,5p,,F,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
1635,chr17,2506886,3p,,R,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
821,chr17,4130305,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
249,chr17,4146601,5p,,F,AB256225.1,17262715,17262715_Pt.1,,,,,,AB256225,"in vivo",1,1,NCI-RID
1684,chr17,4179112,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1619,chr17,4192883,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1464,chr17,4222038,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
144,chr17,4261514,5p,,R,AB256118.1,17262715,17262715_Pt.1,,,,,,AB256118,"in vivo",1,1,NCI-RID
1049,chr17,4286094,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
911,chr17,4384982,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
969,chr17,4596356,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,2,NCI-RID
969,chr17,4596356,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,2,NCI-RID
1168,chr17,4866623,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1912,chr17,5412334,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1436,chr17,6667842,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1644,chr17,7158160,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2052,chr17,7177955,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1683,chr17,7274508,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
310,chr17,7389763,5p,,R,AB256286.1,17262715,17262715_Pt.2,,,,,,AB256286,"in vivo",1,1,NCI-RID
2089,chr17,7394577,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1143,chr17,7396401,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2070,chr17,7750773,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
164,chr17,8071355,5p,,R,AB256139.1,17262715,17262715_Pt.1,,,,,,AB256139,"in vivo",1,1,NCI-RID
1617,chr17,14002198,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
1576,chr17,15992499,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
